IP Address Count:
203.0.113.0: 96
172.16.0.1: 112
127.0.0.1: 97
10.0.0.2: 102
8.8.8.8: 91
10.0.0.1: 109
192.168.1.1: 95
172.16.0.2: 104
203.0.113.1: 101
192.168.0.100: 93

Status Code Count:
502: 102
201: 89
403: 97
404: 92
500: 74
400: 88
301: 91
503: 108
401: 89
302: 84
200: 86

Log Entries:
IP: 192.168.0.100, Timestamp: 20/Aug/2022:10:37:41 Eastern Daylight Time, Method: GET, URL: /products, Status: 200, Size: 2013
IP: 192.168.1.1, Timestamp: 07/Feb/2024:10:03:36 Eastern Standard Time, Method: GET, URL: /api/user, Status: 503, Size: 2653
IP: 172.16.0.1, Timestamp: 18/Oct/2021:00:13:55 Eastern Daylight Time, Method: GET, URL: /login, Status: 403, Size: 2643
IP: 172.16.0.1, Timestamp: 20/Jul/2022:04:10:45 Eastern Daylight Time, Method: GET, URL: /api/data, Status: 201, Size: 3337
IP: 172.16.0.2, Timestamp: 26/Apr/2020:09:21:50 Eastern Daylight Time, Method: PUT, URL: /login, Status: 301, Size: 4073
IP: 10.0.0.1, Timestamp: 15/Jul/2024:01:52:52 Eastern Daylight Time, Method: GET, URL: /services, Status: 201, Size: 1707
IP: 203.0.113.1, Timestamp: 24/Aug/2021:15:41:45 Eastern Daylight Time, Method: PUT, URL: /login, Status: 403, Size: 1921
IP: 10.0.0.1, Timestamp: 01/Aug/2023:16:29:29 Eastern Daylight Time, Method: GET, URL: /login, Status: 401, Size: 581
IP: 8.8.8.8, Timestamp: 22/Jan/2022:07:32:25 Eastern Standard Time, Method: GET, URL: /api/login, Status: 401, Size: 2048
IP: 172.16.0.1, Timestamp: 28/Sep/2020:11:23:05 Eastern Daylight Time, Method: GET, URL: /services, Status: 403, Size: 2657
IP: 127.0.0.1, Timestamp: 04/Jul/2022:19:03:52 Eastern Daylight Time, Method: POST, URL: /api/user, Status: 403, Size: 4754
IP: 10.0.0.2, Timestamp: 14/Apr/2021:16:15:36 Eastern Daylight Time, Method: GET, URL: /index.html, Status: 400, Size: 4713
IP: 8.8.8.8, Timestamp: 07/May/2020:10:55:25 Eastern Daylight Time, Method: POST, URL: /login, Status: 502, Size: 422
IP: 203.0.113.0, Timestamp: 14/Jan/2021:03:54:16 Eastern Standard Time, Method: PUT, URL: /login, Status: 503, Size: 4059
IP: 203.0.113.1, Timestamp: 15/Jul/2021:09:02:36 Eastern Daylight Time, Method: POST, URL: /products, Status: 200, Size: 4010
IP: 10.0.0.2, Timestamp: 09/Dec/2022:14:51:17 Eastern Standard Time, Method: DELETE, URL: /api/user, Status: 500, Size: 957
IP: 192.168.0.100, Timestamp: 13/Jul/2020:17:36:51 Eastern Daylight Time, Method: GET, URL: /api/data, Status: 401, Size: 1289
IP: 192.168.0.100, Timestamp: 16/May/2020:13:06:14 Eastern Daylight Time, Method: POST, URL: /products, Status: 404, Size: 4540
IP: 203.0.113.1, Timestamp: 08/Jul/2024:13:04:06 Eastern Daylight Time, Method: POST, URL: /api/data, Status: 503, Size: 2452
IP: 172.16.0.2, Timestamp: 26/Aug/2023:13:55:39 Eastern Daylight Time, Method: PUT, URL: /products, Status: 400, Size: 4166
IP: 10.0.0.2, Timestamp: 03/Aug/2020:14:08:38 Eastern Daylight Time, Method: GET, URL: /home, Status: 404, Size: 2009
IP: 192.168.1.1, Timestamp: 18/Jul/2020:19:28:13 Eastern Daylight Time, Method: GET, URL: /services, Status: 200, Size: 2116
IP: 172.16.0.1, Timestamp: 11/Mar/2023:02:08:29 Eastern Standard Time, Method: PUT, URL: /api/data, Status: 400, Size: 4186
IP: 10.0.0.2, Timestamp: 01/Apr/2020:08:33:41 Eastern Daylight Time, Method: DELETE, URL: /products, Status: 302, Size: 3429
IP: 8.8.8.8, Timestamp: 25/Apr/2024:16:27:24 Eastern Daylight Time, Method: PUT, URL: /products, Status: 401, Size: 1726
IP: 172.16.0.1, Timestamp: 01/Jun/2021:10:17:46 Eastern Daylight Time, Method: GET, URL: /about, Status: 502, Size: 3929
IP: 203.0.113.0, Timestamp: 15/Oct/2023:08:57:28 Eastern Daylight Time, Method: PUT, URL: /index.html, Status: 301, Size: 1076
IP: 192.168.0.100, Timestamp: 13/Nov/2023:13:20:57 Eastern Standard Time, Method: DELETE, URL: /home, Status: 301, Size: 2416
IP: 203.0.113.0, Timestamp: 30/Jan/2023:17:35:25 Eastern Standard Time, Method: DELETE, URL: /api/data, Status: 302, Size: 4142
IP: 172.16.0.2, Timestamp: 06/Oct/2021:08:14:04 Eastern Daylight Time, Method: GET, URL: /contact, Status: 400, Size: 2519
IP: 192.168.1.1, Timestamp: 10/Jan/2021:20:44:41 Eastern Standard Time, Method: POST, URL: /home, Status: 201, Size: 777
IP: 172.16.0.2, Timestamp: 20/Dec/2023:21:26:56 Eastern Standard Time, Method: PUT, URL: /api/user, Status: 302, Size: 1072
IP: 203.0.113.1, Timestamp: 24/Jun/2021:01:45:15 Eastern Daylight Time, Method: POST, URL: /products, Status: 401, Size: 1873
IP: 172.16.0.1, Timestamp: 13/Aug/2024:00:33:19 Eastern Daylight Time, Method: DELETE, URL: /api/user, Status: 404, Size: 3561
IP: 203.0.113.1, Timestamp: 23/Jun/2023:19:54:39 Eastern Daylight Time, Method: PUT, URL: /api/data, Status: 404, Size: 1765
IP: 172.16.0.1, Timestamp: 03/Apr/2024:06:57:12 Eastern Daylight Time, Method: PUT, URL: /services, Status: 201, Size: 3283
IP: 203.0.113.1, Timestamp: 02/Aug/2023:22:25:03 Eastern Daylight Time, Method: GET, URL: /api/data, Status: 502, Size: 4798
